./data/CommonVoice2_dataset/clips/common_voice_en_187059.mp3,young boy running outside on the pavement.
./data/CommonVoice2_dataset/clips/common_voice_en_187061.mp3,muzzled greyhounds are racing along a dog track.
./data/CommonVoice2_dataset/clips/common_voice_en_17461103.mp3,"in an undertone, or whisper."
./data/CommonVoice2_dataset/clips/common_voice_en_17461104.mp3,"after the accident, his bicycle had to be repaired."
./data/CommonVoice2_dataset/clips/common_voice_en_17288935.mp3,"three for a dime, the young peddler cried."
./data/CommonVoice2_dataset/clips/common_voice_en_17288937.mp3,"in that case, i guess we'll just have to find a way to draw him out."
./data/CommonVoice2_dataset/clips/common_voice_en_18253952.mp3,i have previously read the book.
./data/CommonVoice2_dataset/clips/common_voice_en_18253973.mp3,i wound up the coil of wires.
./data/CommonVoice2_dataset/clips/common_voice_en_18253989.mp3,use this cream sparingly.
./data/CommonVoice2_dataset/clips/common_voice_en_548350.mp3,"he was tense and upset, because he knew that the old man was right."
./data/CommonVoice2_dataset/clips/common_voice_en_548351.mp3,"""no,"" the alchemist answered."
./data/CommonVoice2_dataset/clips/common_voice_en_548352.mp3,the boy saw a man appear behind the counter.
./data/CommonVoice2_dataset/clips/common_voice_en_579815.mp3,let me introduce you to antonio.
./data/CommonVoice2_dataset/clips/common_voice_en_579816.mp3,uncanny clowns were emplaced in the labyrinth.
./data/CommonVoice2_dataset/clips/common_voice_en_579817.mp3,how far is it?
./data/CommonVoice2_dataset/clips/common_voice_en_18460666.mp3,push it away untasted?
./data/CommonVoice2_dataset/clips/common_voice_en_18460690.mp3,"i'm hopeless, and there's an end of it."
./data/CommonVoice2_dataset/clips/common_voice_en_18460692.mp3,"i don't follow you, jeeves."
./data/CommonVoice2_dataset/clips/common_voice_en_129058.mp3,"his heart squeezed, as if his chest had suddenly compressed it."
./data/CommonVoice2_dataset/clips/common_voice_en_129059.mp3,the young arab took out a book and began to read.
./data/CommonVoice2_dataset/clips/common_voice_en_129060.mp3,he had understood the story the old king had told him.
./data/CommonVoice2_dataset/clips/common_voice_en_500297.mp3,what had been next to him five minutes ago was now at the other side.
./data/CommonVoice2_dataset/clips/common_voice_en_500298.mp3,"""continue in the direction of the pyramids,"" said the alchemist."
./data/CommonVoice2_dataset/clips/common_voice_en_500301.mp3,"""i've been looking for you all morning,"" he said, as he led the boy outside."
./data/CommonVoice2_dataset/clips/common_voice_en_500302.mp3,listen to your heart.
./data/CommonVoice2_dataset/clips/common_voice_en_17874685.mp3,would you like a cappuccino?
./data/CommonVoice2_dataset/clips/common_voice_en_17874686.mp3,"""you're a good lad, you know?"" he told his son with stern eyes."
./data/CommonVoice2_dataset/clips/common_voice_en_17874688.mp3,"hamilton quaternions can be used to replace many matrices, but not to represent view frustums."
./data/CommonVoice2_dataset/clips/common_voice_en_17874689.mp3,"the penguin waddles across the ice, joining her companions."
./data/CommonVoice2_dataset/clips/common_voice_en_17269039.mp3,what do you want of me?
./data/CommonVoice2_dataset/clips/common_voice_en_17269040.mp3,"i think it came in a long, red box."
./data/CommonVoice2_dataset/clips/common_voice_en_17269041.mp3,who is your father?
./data/CommonVoice2_dataset/clips/common_voice_en_17269044.mp3,"after writing a bug report, one should regularly check if someone responded."
./data/CommonVoice2_dataset/clips/common_voice_en_90205.mp3,i can't let you have my plane.
./data/CommonVoice2_dataset/clips/common_voice_en_90207.mp3,add the tune to my house afterwork playlist.
./data/CommonVoice2_dataset/clips/common_voice_en_90208.mp3,i'm going to need it.
./data/CommonVoice2_dataset/clips/common_voice_en_90209.mp3,that's why i'm quitting.
./data/CommonVoice2_dataset/clips/common_voice_en_17528594.mp3,"tiffany told us, the bench is made of beech wood."
./data/CommonVoice2_dataset/clips/common_voice_en_17528595.mp3,"he kept driving at full speed, totally unfazed by the flap, flap, flap of the burst tyre."
./data/CommonVoice2_dataset/clips/common_voice_en_17528596.mp3,have you met peter?
./data/CommonVoice2_dataset/clips/common_voice_en_17528597.mp3,do male kangaroos have a pouch?
./data/CommonVoice2_dataset/clips/common_voice_en_17528598.mp3,"olivia, have you seen my keys?"
./data/CommonVoice2_dataset/clips/common_voice_en_18730133.mp3,the third domain contains the active site.
./data/CommonVoice2_dataset/clips/common_voice_en_18730135.mp3,"the arrows pointed to his son abd-allah, the future father of muhammad."
./data/CommonVoice2_dataset/clips/common_voice_en_18730136.mp3,rapid residential and commercial development in the watershed is increasing stormwater runoff.
./data/CommonVoice2_dataset/clips/common_voice_en_18730137.mp3,"the two men bought property on conedogwinet creek in present-day cumberland county, pennsylvania."
./data/CommonVoice2_dataset/clips/common_voice_en_18730154.mp3,she is a member of the playwrights guild of canada.
./data/CommonVoice2_dataset/clips/common_voice_en_42578.mp3,"an hour later, he had before him a chest of spanish gold coins."
./data/CommonVoice2_dataset/clips/common_voice_en_42579.mp3,"we are part of that soul, so we rarely recognize that it is working for us."
./data/CommonVoice2_dataset/clips/common_voice_en_42580.mp3,"he thought of the merchant's daughter, and was sure that she had probably married."
./data/CommonVoice2_dataset/clips/common_voice_en_42581.mp3,"it's the other foreigner, the englishman."
./data/CommonVoice2_dataset/clips/common_voice_en_42582.mp3,you knew the whole story.
./data/CommonVoice2_dataset/clips/common_voice_en_42583.mp3,"his heart was heavy, and he had been melancholy since the previous night."
./data/CommonVoice2_dataset/clips/common_voice_en_17329575.mp3,"he sent the figs, but kept the ripe cherries."
./data/CommonVoice2_dataset/clips/common_voice_en_17329576.mp3,and who are you?
./data/CommonVoice2_dataset/clips/common_voice_en_17329577.mp3,is it not so?
./data/CommonVoice2_dataset/clips/common_voice_en_17329587.mp3,"take shelter in this tent, but keep still."
./data/CommonVoice2_dataset/clips/common_voice_en_17329588.mp3,seoul has two main airports: one at incheon and another one at gimpo.
./data/CommonVoice2_dataset/clips/common_voice_en_17329589.mp3,"mayday, we crashed into an iceberg!"
./data/CommonVoice2_dataset/clips/common_voice_en_17256416.mp3,but where are you going?
./data/CommonVoice2_dataset/clips/common_voice_en_17256417.mp3,what did it mean?
./data/CommonVoice2_dataset/clips/common_voice_en_17256418.mp3,did you rewind the cassette?
./data/CommonVoice2_dataset/clips/common_voice_en_17256419.mp3,"great, can you show them to me?"
./data/CommonVoice2_dataset/clips/common_voice_en_17256420.mp3,"lemon trees are not yellow, it's just the fruit."
./data/CommonVoice2_dataset/clips/common_voice_en_17256421.mp3,"when the carpet and the curtains caught fire, it was getting warm."
./data/CommonVoice2_dataset/clips/common_voice_en_18278188.mp3,we could be liable.
./data/CommonVoice2_dataset/clips/common_voice_en_18607244.mp3,i'm here for the placement interview.
./data/CommonVoice2_dataset/clips/common_voice_en_18607245.mp3,certainly she dwelt in bohemia.
./data/CommonVoice2_dataset/clips/common_voice_en_18607246.mp3,mr. bucket has his hand on the bell-rope.
./data/CommonVoice2_dataset/clips/common_voice_en_18607247.mp3,this will plug the leak.
./data/CommonVoice2_dataset/clips/common_voice_en_18607248.mp3,those deep black eyes!
./data/CommonVoice2_dataset/clips/common_voice_en_505387.mp3,mark untaped the package carefully.
./data/CommonVoice2_dataset/clips/common_voice_en_505388.mp3,smooth water runs deep
./data/CommonVoice2_dataset/clips/common_voice_en_505389.mp3,do male kangaroos have a pouch?
./data/CommonVoice2_dataset/clips/common_voice_en_505390.mp3,tea served from the brown jug is tasty.
./data/CommonVoice2_dataset/clips/common_voice_en_505391.mp3,use a pencil to write the first draft.
./data/CommonVoice2_dataset/clips/common_voice_en_505392.mp3,the cloud moved in a stately way and was gone.
./data/CommonVoice2_dataset/clips/common_voice_en_518440.mp3,a fool and his money are soon parted.
./data/CommonVoice2_dataset/clips/common_voice_en_518441.mp3,"well, that's all right."
./data/CommonVoice2_dataset/clips/common_voice_en_518442.mp3,vanessa cannot undo her mistake.
./data/CommonVoice2_dataset/clips/common_voice_en_518443.mp3,how is the climate in jamaica?
./data/CommonVoice2_dataset/clips/common_voice_en_518444.mp3,"you made your bed, now you must lie in it."
./data/CommonVoice2_dataset/clips/common_voice_en_518445.mp3,"war, hunting, and love bring a thousand pain for one pleasure."
./data/CommonVoice2_dataset/clips/common_voice_en_615070.mp3,the sheep had taught him that.
./data/CommonVoice2_dataset/clips/common_voice_en_615071.mp3,and it knew nothing about love.
./data/CommonVoice2_dataset/clips/common_voice_en_615072.mp3,"it's almost as if he had been here and left his mark, he thought."
./data/CommonVoice2_dataset/clips/common_voice_en_615073.mp3,"they called it the simum, and it was worse than a storm at sea."
./data/CommonVoice2_dataset/clips/common_voice_en_615074.mp3,"they began to ride out over the sands, with the moon lighting their way."
./data/CommonVoice2_dataset/clips/common_voice_en_615075.mp3,"it was as if it quivered, but really this was the telescope vibrating."
./data/CommonVoice2_dataset/clips/common_voice_en_488440.mp3,please find the packed to the rafters work.
./data/CommonVoice2_dataset/clips/common_voice_en_488441.mp3,you must mean two other trees.
./data/CommonVoice2_dataset/clips/common_voice_en_488442.mp3,everything'll be taken care of!
./data/CommonVoice2_dataset/clips/common_voice_en_488443.mp3,find the movies at malco theatres.
./data/CommonVoice2_dataset/clips/common_voice_en_488444.mp3,"this pepperoni tastes off, she said."
./data/CommonVoice2_dataset/clips/common_voice_en_488445.mp3,she couldn't find the energy to comment on everything.
./data/CommonVoice2_dataset/clips/common_voice_en_13475.mp3,"so, you made this delicious meal for her?"
./data/CommonVoice2_dataset/clips/common_voice_en_13476.mp3,"grime, rust and residual particles polluted the air."
./data/CommonVoice2_dataset/clips/common_voice_en_13477.mp3,please forgive me.
./data/CommonVoice2_dataset/clips/common_voice_en_13478.mp3,"palm oil is cheap, but workers on illegal plantations get exploited and huge areas of jungle get destroyed for its production."
./data/CommonVoice2_dataset/clips/common_voice_en_13479.mp3,let's have a look at the standard deviation.
